[INFO ] [2022-09-13 08:22:00,561] Register - Step 01: Navigate to 'Register' page
[INFO ] [2022-09-30 13:55:43,736] Edit_Post - Step 18: Verify Post title is displayed at Home page
[INFO ] [2022-09-30 13:55:43,816] Edit_Post - Step 19: Verify Post current day is displayed at Home page
[INFO ] [2022-09-30 13:55:43,897] Edit_Post - Step 20: Verify Post body is displayed at Home page
[INFO ] [2022-09-30 13:55:43,973] Edit_Post - Step 21: Verify Post author is displayed at Home page
[INFO ] [2022-09-30 13:55:44,053] Edit_Post - Step 22: Click to 'Posts title' link
[INFO ] [2022-09-30 13:55:44,986] Edit_Post - Step 23: Verify Post infor is displayed at Post detail page
[INFO ] [2022-09-30 13:55:45,322] Delete_Post - Step 01: Open 'Admin' site
[INFO ] [2022-09-30 13:55:46,760] Delete_Post - Step 02: Click to 'Posts' menu link
[INFO ] [2022-09-30 13:55:47,920] Delete_Post - Step 03: Input to Search textbox
[INFO ] [2022-09-30 13:55:48,159] Delete_Post - Step 04: Click to 'Search Posts' button
[INFO ] [2022-09-30 13:55:50,112] Delete_Post - Step 05: Verify Post title is displayed
[INFO ] [2022-09-30 13:55:50,266] Delete_Post - Step 06: Verify Post author is displayed
[INFO ] [2022-09-30 13:55:50,394] Delete_Post - Step 07: Click to checkbox by Post
[INFO ] [2022-09-30 13:55:50,558] Delete_Post - Step 08: Select 'Move to Trash' dropdown
[INFO ] [2022-09-30 13:55:50,729] Delete_Post - Step 09: Click to 'Apply' button
[INFO ] [2022-09-30 13:55:52,860] Delete_Post - Step 10: Verify '1 post moved to the Trash.' message is displayed
[INFO ] [2022-09-30 13:55:52,963] Delete_Post - Step 11: Open 'Search Post' page
[INFO ] [2022-09-30 13:55:54,473] Delete_Post - Step 12: Verify 'Post Title' undisplayed
[INFO ] [2022-09-30 13:55:59,617] Delete_Post - Step 13: Open 'End User' site
[INFO ] [2022-09-30 13:56:00,675] Delete_Post - Step 14: Verify 'Nothing Found' message is displayed
[INFO ] [2022-09-30 13:56:00,781] Delete_Post - Step 15: Input to Search textbox
[INFO ] [2022-09-30 13:56:01,086] Delete_Post - Step 16: Click to 'Search Posts' button
[INFO ] [2022-09-30 13:56:01,276] Delete_Post - Step 17: Verify 'Nothing Found' message is displayed
[INFO ] [2022-09-30 13:56:01,405] OS name = windows 10
[INFO ] [2022-09-30 13:56:01,405] Driver instance name = chromedriver: chrome on windows (4c9fb18bf20bc56186f3f8d0f0c618bd)
[INFO ] [2022-10-07 07:52:16,509] Pre-condition - Step 01: Open browser and Admin site
[INFO ] [2022-10-07 07:52:25,175] Pre-condition - Step 02: Enter to Username textbox with value is 'automationfc'
[INFO ] [2022-10-07 07:52:25,647] Pre-condition - Step 03: Enter to Password textbox with value is 'automationfc'
[INFO ] [2022-10-07 07:52:25,869] Pre-condition - Step 04: Click to Login button
[INFO ] [2022-10-07 07:52:29,738] Create_Post - Step 01: Click to 'Posts' menu link
[INFO ] [2022-10-07 07:52:31,423] Create_Post - Step 02: Get 'Search Posts' page Url
[INFO ] [2022-10-07 07:52:31,432] Create_Post - Step 03: Click to 'Add new' button
[INFO ] [2022-10-07 07:52:35,295] Create_Post - Step 04: Enter to post title
[INFO ] [2022-10-07 07:52:37,116] Create_Post - Step 05: Enter to post body
[INFO ] [2022-10-07 07:52:40,048] Create_Post - Step 06: Click to 'Publish' button
[INFO ] [2022-10-07 07:52:40,540] Create_Post - Step 07: Verify 'Post published.' message is displayed
[INFO ] [2022-10-07 07:52:42,116] -------------------------PASSED--------------------------
[INFO ] [2022-10-07 07:52:42,268] Search_Post - Step 01: Open 'Search Post' page
[INFO ] [2022-10-07 07:52:43,574] Search_Post - Step 02: Input to Search textbox
[INFO ] [2022-10-07 07:52:43,871] Search_Post - Step 03: Click to 'Search Posts' button
[INFO ] [2022-10-07 07:52:46,158] Search_Post - Step 04: Verify Post title is displayed
[INFO ] [2022-10-07 07:52:46,264] Search_Post - Step 05: Verify Post author is displayed
[INFO ] [2022-10-07 07:52:46,359] Search_Post - Step 06: Open browser and End User site
[INFO ] [2022-10-07 07:52:47,667] Search_Post - Step 07: Verify Post title is displayed at Home page
[INFO ] [2022-10-07 07:52:47,752] Search_Post - Step 08: Verify Post current day is displayed at Home page
[INFO ] [2022-10-07 07:52:47,829] Search_Post - Step 9: Verify Post body is displayed at Home page
[INFO ] [2022-10-07 07:52:47,910] Search_Post - Step 10: Verify Post author is displayed at Home page
[INFO ] [2022-10-07 07:52:47,988] Search_Post - Step 11: Click to 'Posts title' link
[INFO ] [2022-10-07 07:52:49,128] Search_Post - Step 12: Verify Post title is displayed at Post detail page
[INFO ] [2022-10-07 07:52:49,206] Search_Post - Step 13: Verify Post current day is displayed at Post detail page
[INFO ] [2022-10-07 07:52:49,283] Search_Post - Step 14: Verify Post body is displayed at Post detail page
[INFO ] [2022-10-07 07:52:49,360] Search_Post - Step 15: Verify Post author is displayed at Post detail page
[INFO ] [2022-10-07 07:52:49,473] Edit_Post - Step 01: Open 'Admin' site
[INFO ] [2022-10-07 07:52:50,631] Create_Post - Step 02: Click to 'Posts' menu link
[INFO ] [2022-10-07 07:52:51,933] Edit_Post - Step 03: Input to Search textbox
[INFO ] [2022-10-07 07:52:52,174] Edit_Post - Step 04: Click to 'Search Posts' button
[INFO ] [2022-10-07 07:52:54,088] Edit_Post - Step 05: Verify Post title is displayed
[INFO ] [2022-10-07 07:52:54,184] Edit_Post - Step 06: Verify Post author is displayed
[INFO ] [2022-10-07 07:52:54,279] Edit_Post - Step 07: Click To Post title link
[INFO ] [2022-10-07 07:52:57,296] Edit_Post - Step 08: Enter to edit post title
[INFO ] [2022-10-07 07:52:59,105] Edit_Post - Step 09: Enter to edit post body 
[INFO ] [2022-10-07 07:53:00,961] Edit_Post - Step 10: Click to 'Update' button
[INFO ] [2022-10-07 07:53:01,347] Edit_Post - Step 11: Verify 'Post updated.' message is displayed
[INFO ] [2022-10-07 07:53:02,438] -------------------------PASSED--------------------------
[INFO ] [2022-10-07 07:53:02,438] Edit_Post - Step 12: Open 'Search Post' page
[INFO ] [2022-10-07 07:53:04,651] Edit_Post - Step 13: Input to Search textbox
[INFO ] [2022-10-07 07:53:04,843] Edit_Post - Step 14: Click to 'Search Posts' button
[INFO ] [2022-10-07 07:53:06,766] Edit_Post - Step 15: Verify Post title is displayed
[INFO ] [2022-10-07 07:53:06,880] Edit_Post - Step 16: Verify Post author is displayed
[INFO ] [2022-10-07 07:53:06,975] Edit_Post - Step 17: Open browser and End User site
[INFO ] [2022-10-07 07:53:07,836] Edit_Post - Step 18: Verify Post title is displayed at Home page
[INFO ] [2022-10-07 07:53:07,950] Edit_Post - Step 19: Verify Post current day is displayed at Home page
[INFO ] [2022-10-07 07:53:08,043] Edit_Post - Step 20: Verify Post body is displayed at Home page
[INFO ] [2022-10-07 07:53:33,381] Delete_Post - Step 01: Open 'Admin' site
[INFO ] [2022-10-07 07:53:37,505] OS name = windows 10
[INFO ] [2022-10-07 07:53:37,505] Driver instance name = chromedriver: chrome on windows (680be292b607fc1d223efe4f615ea529)
[INFO ] [2022-10-07 07:53:41,576] java.net.ConnectException: Failed to connect to localhost/0:0:0:0:0:0:0:1:9107
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:25:53'
System info: host: 'LENOVO-PC', ip: '192.168.1.209', os.name: 'Windows 10', os.arch: 'amd64', os.version: '10.0', java.version: '1.8.0_271'
Driver info: driver.version: RemoteWebDriver
[INFO ] [2022-10-07 07:55:48,215] Pre-condition - Step 01: Open browser and Admin site
[INFO ] [2022-10-07 07:55:57,156] Pre-condition - Step 02: Enter to Username textbox with value is 'automationfc'
[INFO ] [2022-10-07 07:55:57,601] Pre-condition - Step 03: Enter to Password textbox with value is 'automationfc'
[INFO ] [2022-10-07 07:55:57,820] Pre-condition - Step 04: Click to Login button
[INFO ] [2022-10-07 07:56:01,275] Create_Post - Step 01: Click to 'Posts' menu link
[INFO ] [2022-10-07 07:56:02,852] Create_Post - Step 02: Get 'Search Posts' page Url
[INFO ] [2022-10-07 07:56:02,861] Create_Post - Step 03: Click to 'Add new' button
[INFO ] [2022-10-07 07:56:10,046] Create_Post - Step 04: Enter to post title
[INFO ] [2022-10-07 07:56:11,549] Create_Post - Step 05: Enter to post body
[INFO ] [2022-10-07 07:56:14,660] Create_Post - Step 06: Click to 'Publish' button
[INFO ] [2022-10-07 07:56:15,319] Create_Post - Step 07: Verify 'Post published.' message is displayed
[INFO ] [2022-10-07 07:56:16,910] -------------------------PASSED--------------------------
[INFO ] [2022-10-07 07:56:17,040] Search_Post - Step 01: Open 'Search Post' page
[INFO ] [2022-10-07 07:56:18,281] Search_Post - Step 02: Input to Search textbox
[INFO ] [2022-10-07 07:56:18,552] Search_Post - Step 03: Click to 'Search Posts' button
[INFO ] [2022-10-07 07:56:20,731] Search_Post - Step 04: Verify Post title is displayed
[INFO ] [2022-10-07 07:56:20,874] Search_Post - Step 05: Verify Post author is displayed
[INFO ] [2022-10-07 07:56:20,968] Search_Post - Step 06: Open browser and End User site
[INFO ] [2022-10-07 07:56:22,340] Search_Post - Step 07: Verify Post title is displayed at Home page
[INFO ] [2022-10-07 07:56:22,430] Search_Post - Step 08: Verify Post current day is displayed at Home page
[INFO ] [2022-10-07 07:56:22,508] Search_Post - Step 9: Verify Post body is displayed at Home page
[INFO ] [2022-10-07 07:56:22,590] Search_Post - Step 10: Verify Post author is displayed at Home page
[INFO ] [2022-10-07 07:56:22,666] Search_Post - Step 11: Click to 'Posts title' link
[INFO ] [2022-10-07 07:56:23,796] Search_Post - Step 12: Verify Post title is displayed at Post detail page
[INFO ] [2022-10-07 07:56:23,878] Search_Post - Step 13: Verify Post current day is displayed at Post detail page
[INFO ] [2022-10-07 07:56:23,957] Search_Post - Step 14: Verify Post body is displayed at Post detail page
[INFO ] [2022-10-07 07:56:24,033] Search_Post - Step 15: Verify Post author is displayed at Post detail page
[INFO ] [2022-10-07 07:56:24,106] Edit_Post - Step 01: Open 'Admin' site
[INFO ] [2022-10-07 07:56:25,405] Create_Post - Step 02: Click to 'Posts' menu link
[INFO ] [2022-10-07 07:56:26,638] Edit_Post - Step 03: Input to Search textbox
[INFO ] [2022-10-07 07:56:26,847] Edit_Post - Step 04: Click to 'Search Posts' button
[INFO ] [2022-10-07 07:56:28,870] Edit_Post - Step 05: Verify Post title is displayed
[INFO ] [2022-10-07 07:56:28,981] Edit_Post - Step 06: Verify Post author is displayed
[INFO ] [2022-10-07 07:56:29,057] Edit_Post - Step 07: Click To Post title link
[INFO ] [2022-10-07 07:56:32,413] Edit_Post - Step 08: Enter to edit post title
[INFO ] [2022-10-07 07:56:33,773] Edit_Post - Step 09: Enter to edit post body 
[INFO ] [2022-10-07 07:56:35,844] Edit_Post - Step 10: Click to 'Update' button
[INFO ] [2022-10-07 07:56:36,301] Edit_Post - Step 11: Verify 'Post updated.' message is displayed
[INFO ] [2022-10-07 07:56:37,357] -------------------------PASSED--------------------------
[INFO ] [2022-10-07 07:56:37,357] Edit_Post - Step 12: Open 'Search Post' page
[INFO ] [2022-10-07 07:56:39,499] Edit_Post - Step 13: Input to Search textbox
[INFO ] [2022-10-07 07:56:39,693] Edit_Post - Step 14: Click to 'Search Posts' button
[INFO ] [2022-10-07 07:56:41,740] Edit_Post - Step 15: Verify Post title is displayed
[INFO ] [2022-10-07 07:56:41,878] Edit_Post - Step 16: Verify Post author is displayed
[INFO ] [2022-10-07 07:56:41,988] Edit_Post - Step 17: Open browser and End User site
[INFO ] [2022-10-07 07:56:42,845] Edit_Post - Step 18: Verify Post title is displayed at Home page
[INFO ] [2022-10-07 07:56:42,959] Edit_Post - Step 19: Verify Post current day is displayed at Home page
[INFO ] [2022-10-07 07:56:43,037] Edit_Post - Step 20: Verify Post body is displayed at Home page
[INFO ] [2022-10-07 07:56:43,099] Edit_Post - Step 21: Verify Post author is displayed at Home page
[INFO ] [2022-10-07 07:56:43,176] Edit_Post - Step 22: Click to 'Posts title' link
[INFO ] [2022-10-07 07:56:44,142] Edit_Post - Step 23: Verify Post infor is displayed at Post detail page
[INFO ] [2022-10-07 07:56:44,454] Delete_Post - Step 01: Open 'Admin' site
[INFO ] [2022-10-07 07:56:45,771] Delete_Post - Step 02: Click to 'Posts' menu link
[INFO ] [2022-10-07 07:56:47,038] Delete_Post - Step 03: Enter to Search textbox
[INFO ] [2022-10-07 07:56:47,240] Delete_Post - Step 04: Click to 'Search Posts' button
[INFO ] [2022-10-07 07:56:49,234] Delete_Post - Step 05: Verify Post title is displayed
[INFO ] [2022-10-07 07:56:49,339] Delete_Post - Step 06: Verify Post author is displayed
[INFO ] [2022-10-07 07:56:49,417] Delete_Post - Step 07: Select Post detail checkbox
[INFO ] [2022-10-07 07:56:49,596] Delete_Post - Step 08: Select 'Move to Trash' item in dropdown
[INFO ] [2022-10-07 07:56:49,764] Delete_Post - Step 09: Click to 'Apply' button
[INFO ] [2022-10-07 07:56:51,698] Delete_Post - Step 10: Verify '1 post moved to the Trash.' message is displayed
[INFO ] [2022-10-07 07:56:51,787] Delete_Post - Step 11: Enter to Search textbox
[INFO ] [2022-10-07 07:56:51,984] Delete_Post - Step 12: Click to 'Search Posts' button
[INFO ] [2022-10-07 07:56:53,854] Delete_Post - Step 13: Verify 'No posts found.' message is displayed
[INFO ] [2022-10-07 07:56:53,933] Delete_Post - Step 14: Open 'End User' site
[INFO ] [2022-10-07 07:56:54,965] Delete_Post - Step 15: Verify Post title is Undisplayed at Home page
[INFO ] [2022-10-07 07:57:50,067] OS name = windows 10
[INFO ] [2022-10-07 07:57:50,068] Driver instance name = chromedriver: chrome on windows (94543d08c183dc01aac86b332e8ae7e3)
[INFO ] [2022-10-07 08:01:25,598] Pre-condition - Step 01: Open browser and Admin site
[INFO ] [2022-10-07 08:01:31,464] Pre-condition - Step 02: Enter to Username textbox with value is 'automationfc'
[INFO ] [2022-10-07 08:01:31,822] Pre-condition - Step 03: Enter to Password textbox with value is 'automationfc'
[INFO ] [2022-10-07 08:01:32,034] Pre-condition - Step 04: Click to Login button
[INFO ] [2022-10-07 08:01:34,604] Create_Post - Step 01: Click to 'Posts' menu link
[INFO ] [2022-10-07 08:01:35,899] Create_Post - Step 02: Get 'Search Posts' page Url
[INFO ] [2022-10-07 08:01:35,907] Create_Post - Step 03: Click to 'Add new' button
[INFO ] [2022-10-07 08:01:39,498] Create_Post - Step 04: Enter to post title
[INFO ] [2022-10-07 08:01:41,330] Create_Post - Step 05: Enter to post body
[INFO ] [2022-10-07 08:01:44,003] Create_Post - Step 06: Click to 'Publish' button
[INFO ] [2022-10-07 08:01:44,674] Create_Post - Step 07: Verify 'Post published.' message is displayed
[INFO ] [2022-10-07 08:01:46,390] -------------------------PASSED--------------------------
[INFO ] [2022-10-07 08:01:46,573] Search_Post - Step 01: Open 'Search Post' page
[INFO ] [2022-10-07 08:01:47,839] Search_Post - Step 02: Input to Search textbox
[INFO ] [2022-10-07 08:01:48,185] Search_Post - Step 03: Click to 'Search Posts' button
[INFO ] [2022-10-07 08:01:50,309] Search_Post - Step 04: Verify Post title is displayed
[INFO ] [2022-10-07 08:01:50,445] Search_Post - Step 05: Verify Post author is displayed
[INFO ] [2022-10-07 08:01:50,558] Search_Post - Step 06: Open browser and End User site
[INFO ] [2022-10-07 08:01:51,784] Search_Post - Step 07: Verify Post title is displayed at Home page
[INFO ] [2022-10-07 08:01:51,864] Search_Post - Step 08: Verify Post current day is displayed at Home page
[INFO ] [2022-10-07 08:01:51,941] Search_Post - Step 9: Verify Post body is displayed at Home page
[INFO ] [2022-10-07 08:01:52,020] Search_Post - Step 10: Verify Post author is displayed at Home page
[INFO ] [2022-10-07 08:01:52,115] Search_Post - Step 11: Click to 'Posts title' link
[INFO ] [2022-10-07 08:01:53,234] Search_Post - Step 12: Verify Post title is displayed at Post detail page
[INFO ] [2022-10-07 08:01:53,432] Search_Post - Step 13: Verify Post current day is displayed at Post detail page
[INFO ] [2022-10-07 08:01:53,511] Search_Post - Step 14: Verify Post body is displayed at Post detail page
[INFO ] [2022-10-07 08:01:53,589] Search_Post - Step 15: Verify Post author is displayed at Post detail page
[INFO ] [2022-10-07 08:01:53,674] Edit_Post - Step 01: Open 'Admin' site
[INFO ] [2022-10-07 08:01:54,990] Create_Post - Step 02: Click to 'Posts' menu link
[INFO ] [2022-10-07 08:01:56,262] Edit_Post - Step 03: Input to Search textbox
[INFO ] [2022-10-07 08:01:56,507] Edit_Post - Step 04: Click to 'Search Posts' button
[INFO ] [2022-10-07 08:01:58,506] Edit_Post - Step 05: Verify Post title is displayed
[INFO ] [2022-10-07 08:01:58,616] Edit_Post - Step 06: Verify Post author is displayed
[INFO ] [2022-10-07 08:01:58,693] Edit_Post - Step 07: Click To Post title link
[INFO ] [2022-10-07 08:02:01,786] Edit_Post - Step 08: Enter to edit post title
[INFO ] [2022-10-07 08:02:03,083] Edit_Post - Step 09: Enter to edit post body 
[INFO ] [2022-10-07 08:02:05,447] Edit_Post - Step 10: Click to 'Update' button
[INFO ] [2022-10-07 08:02:05,807] Edit_Post - Step 11: Verify 'Post updated.' message is displayed
[INFO ] [2022-10-07 08:02:06,840] -------------------------PASSED--------------------------
[INFO ] [2022-10-07 08:02:06,840] Edit_Post - Step 12: Open 'Search Post' page
[INFO ] [2022-10-07 08:02:08,034] Edit_Post - Step 13: Input to Search textbox
[INFO ] [2022-10-07 08:02:08,327] Edit_Post - Step 14: Click to 'Search Posts' button
[INFO ] [2022-10-07 08:02:10,396] Edit_Post - Step 15: Verify Post title is displayed
[INFO ] [2022-10-07 08:02:10,498] Edit_Post - Step 16: Verify Post author is displayed
[INFO ] [2022-10-07 08:02:10,577] Edit_Post - Step 17: Open browser and End User site
[INFO ] [2022-10-07 08:02:11,535] Edit_Post - Step 18: Verify Post title is displayed at Home page
[INFO ] [2022-10-07 08:02:11,611] Edit_Post - Step 19: Verify Post current day is displayed at Home page
[INFO ] [2022-10-07 08:02:11,690] Edit_Post - Step 20: Verify Post body is displayed at Home page
[INFO ] [2022-10-07 08:02:11,753] Edit_Post - Step 21: Verify Post author is displayed at Home page
[INFO ] [2022-10-07 08:02:11,830] Edit_Post - Step 22: Click to 'Posts title' link
[INFO ] [2022-10-07 08:02:12,821] Edit_Post - Step 23: Verify Post infor is displayed at Post detail page
[INFO ] [2022-10-07 08:02:13,161] Delete_Post - Step 01: Open 'Admin' site
[INFO ] [2022-10-07 08:02:14,489] Delete_Post - Step 02: Click to 'Posts' menu link
[INFO ] [2022-10-07 08:02:15,706] Delete_Post - Step 03: Enter to Search textbox
[INFO ] [2022-10-07 08:02:15,900] Delete_Post - Step 04: Click to 'Search Posts' button
[INFO ] [2022-10-07 08:02:17,930] Delete_Post - Step 05: Verify Post title is displayed
[INFO ] [2022-10-07 08:02:18,018] Delete_Post - Step 06: Verify Post author is displayed
[INFO ] [2022-10-07 08:02:18,109] Delete_Post - Step 07: Select Post detail checkbox
[INFO ] [2022-10-07 08:02:18,279] Delete_Post - Step 08: Select 'Move to Trash' item in dropdown
[INFO ] [2022-10-07 08:02:18,466] Delete_Post - Step 09: Click to 'Apply' button
[INFO ] [2022-10-07 08:02:21,131] Delete_Post - Step 10: Verify '1 post moved to the Trash.' message is displayed
[INFO ] [2022-10-07 08:02:21,263] Delete_Post - Step 11: Enter to Search textbox
[INFO ] [2022-10-07 08:02:21,444] Delete_Post - Step 12: Click to 'Search Posts' button
[INFO ] [2022-10-07 08:02:23,350] Delete_Post - Step 13: Verify 'No posts found.' message is displayed
[INFO ] [2022-10-07 08:02:23,444] Delete_Post - Step 14: Open 'End User' site
[INFO ] [2022-10-07 08:02:24,283] Delete_Post - Step 15: Verify Post title is Undisplayed at Home page
[INFO ] [2022-10-07 08:02:54,333] OS name = windows 10
[INFO ] [2022-10-07 08:02:54,333] Driver instance name = chromedriver: chrome on windows (162a89f15a5eabc6d2c74526263571ca)
[INFO ] [2022-10-07 08:08:35,248] Pre-condition - Step 01: Open browser and Admin site
[INFO ] [2022-10-07 08:08:41,687] Pre-condition - Step 02: Enter to Username textbox with value is 'automationfc'
[INFO ] [2022-10-07 08:08:42,048] Pre-condition - Step 03: Enter to Password textbox with value is 'automationfc'
[INFO ] [2022-10-07 08:08:42,250] Pre-condition - Step 04: Click to Login button
[INFO ] [2022-10-07 08:08:44,988] Create_Post - Step 01: Click to 'Posts' menu link
[INFO ] [2022-10-07 08:08:46,477] Create_Post - Step 02: Get 'Search Posts' page Url
[INFO ] [2022-10-07 08:08:46,485] Create_Post - Step 03: Click to 'Add new' button
[INFO ] [2022-10-07 08:08:50,065] Create_Post - Step 04: Enter to post title
[INFO ] [2022-10-07 08:08:51,922] Create_Post - Step 05: Enter to post body
[INFO ] [2022-10-07 08:08:54,498] Create_Post - Step 06: Click to 'Publish' button
[INFO ] [2022-10-07 08:08:55,080] Create_Post - Step 07: Verify 'Post published.' message is displayed
[INFO ] [2022-10-07 08:08:56,649] -------------------------PASSED--------------------------
[INFO ] [2022-10-07 08:08:56,780] Search_Post - Step 01: Open 'Search Post' page
[INFO ] [2022-10-07 08:08:58,043] Search_Post - Step 02: Input to Search textbox
[INFO ] [2022-10-07 08:08:58,324] Search_Post - Step 03: Click to 'Search Posts' button
[INFO ] [2022-10-07 08:09:00,518] Search_Post - Step 04: Verify Post title is displayed
[INFO ] [2022-10-07 08:09:00,688] Search_Post - Step 05: Verify Post author is displayed
[INFO ] [2022-10-07 08:09:00,783] Search_Post - Step 06: Open browser and End User site
[INFO ] [2022-10-07 08:09:02,074] Search_Post - Step 07: Verify Post title is displayed at Home page
[INFO ] [2022-10-07 08:09:02,151] Search_Post - Step 08: Verify Post current day is displayed at Home page
[INFO ] [2022-10-07 08:09:02,230] Search_Post - Step 9: Verify Post body is displayed at Home page
[INFO ] [2022-10-07 08:09:02,321] Search_Post - Step 10: Verify Post author is displayed at Home page
[INFO ] [2022-10-07 08:09:02,398] Search_Post - Step 11: Click to 'Posts title' link
[INFO ] [2022-10-07 08:09:03,614] Search_Post - Step 12: Verify Post title is displayed at Post detail page
[INFO ] [2022-10-07 08:09:03,692] Search_Post - Step 13: Verify Post current day is displayed at Post detail page
[INFO ] [2022-10-07 08:09:03,769] Search_Post - Step 14: Verify Post body is displayed at Post detail page
[INFO ] [2022-10-07 08:09:03,845] Search_Post - Step 15: Verify Post author is displayed at Post detail page
[INFO ] [2022-10-07 08:09:03,930] Edit_Post - Step 01: Open 'Admin' site
[INFO ] [2022-10-07 08:09:05,164] Create_Post - Step 02: Click to 'Posts' menu link
[INFO ] [2022-10-07 08:09:06,478] Edit_Post - Step 03: Input to Search textbox
[INFO ] [2022-10-07 08:09:06,699] Edit_Post - Step 04: Click to 'Search Posts' button
[INFO ] [2022-10-07 08:09:08,666] Edit_Post - Step 05: Verify Post title is displayed
[INFO ] [2022-10-07 08:09:08,766] Edit_Post - Step 06: Verify Post author is displayed
[INFO ] [2022-10-07 08:09:08,861] Edit_Post - Step 07: Click To Post title link
[INFO ] [2022-10-07 08:09:11,849] Edit_Post - Step 08: Enter to edit post title
[INFO ] [2022-10-07 08:09:13,351] Edit_Post - Step 09: Enter to edit post body 
[INFO ] [2022-10-07 08:09:15,237] Edit_Post - Step 10: Click to 'Update' button
[INFO ] [2022-10-07 08:09:15,671] Edit_Post - Step 11: Verify 'Post updated.' message is displayed
[INFO ] [2022-10-07 08:09:16,793] -------------------------PASSED--------------------------
[INFO ] [2022-10-07 08:09:16,793] Edit_Post - Step 12: Open 'Search Post' page
[INFO ] [2022-10-07 08:09:17,956] Edit_Post - Step 13: Input to Search textbox
[INFO ] [2022-10-07 08:09:18,215] Edit_Post - Step 14: Click to 'Search Posts' button
[INFO ] [2022-10-07 08:09:20,871] Edit_Post - Step 15: Verify Post title is displayed
[INFO ] [2022-10-07 08:09:20,971] Edit_Post - Step 16: Verify Post author is displayed
[INFO ] [2022-10-07 08:09:21,065] Edit_Post - Step 17: Open browser and End User site
[INFO ] [2022-10-07 08:09:21,906] Edit_Post - Step 18: Verify Post title is displayed at Home page
[INFO ] [2022-10-07 08:09:22,015] Edit_Post - Step 19: Verify Post current day is displayed at Home page
[INFO ] [2022-10-07 08:09:22,080] Edit_Post - Step 20: Verify Post body is displayed at Home page
[INFO ] [2022-10-07 08:09:22,157] Edit_Post - Step 21: Verify Post author is displayed at Home page
[INFO ] [2022-10-07 08:09:22,233] Edit_Post - Step 22: Click to 'Posts title' link
[INFO ] [2022-10-07 08:09:23,156] Edit_Post - Step 23: Verify Post infor is displayed at Post detail page
[INFO ] [2022-10-07 08:09:23,484] Delete_Post - Step 01: Open 'Admin' site
[INFO ] [2022-10-07 08:09:24,783] Delete_Post - Step 02: Click to 'Posts' menu link
[INFO ] [2022-10-07 08:09:26,083] Delete_Post - Step 03: Enter to Search textbox
[INFO ] [2022-10-07 08:09:26,297] Delete_Post - Step 04: Click to 'Search Posts' button
[INFO ] [2022-10-07 08:09:28,219] Delete_Post - Step 05: Verify Post title is displayed
[INFO ] [2022-10-07 08:09:28,365] Delete_Post - Step 06: Verify Post author is displayed
[INFO ] [2022-10-07 08:09:28,477] Delete_Post - Step 07: Select Post detail checkbox
[INFO ] [2022-10-07 08:09:28,652] Delete_Post - Step 08: Select 'Move to Trash' item in dropdown
[INFO ] [2022-10-07 08:09:28,827] Delete_Post - Step 09: Click to 'Apply' button
[INFO ] [2022-10-07 08:09:30,741] Delete_Post - Step 10: Verify '1 post moved to the Trash.' message is displayed
[INFO ] [2022-10-07 08:09:30,845] Delete_Post - Step 11: Enter to Search textbox
[INFO ] [2022-10-07 08:09:31,044] Delete_Post - Step 12: Click to 'Search Posts' button
[INFO ] [2022-10-07 08:09:32,892] Delete_Post - Step 13: Verify 'No posts found.' message is displayed
[INFO ] [2022-10-07 08:09:32,973] Delete_Post - Step 14: Open 'End User' site
[INFO ] [2022-10-07 08:09:33,813] Delete_Post - Step 15: Verify Post title is Undisplayed at Home page
[INFO ] [2022-10-07 08:09:38,887] Delete_Post - Step 16: Enter to Search textbox
[INFO ] [2022-10-07 08:09:39,097] Delete_Post - Step 17: Click to 'Search' button
[INFO ] [2022-10-07 08:09:39,238] Delete_Post - Step 18: Verify 'Nothing Found' message is displayed
[INFO ] [2022-10-07 08:10:09,291] OS name = windows 10
[INFO ] [2022-10-07 08:10:09,292] Driver instance name = chromedriver: chrome on windows (7cdb9b2b6a2cd2b8b45906c9155ee51b)
[INFO ] [2022-10-07 08:15:38,793] Pre-condition - Step 01: Open browser and Admin site
[INFO ] [2022-10-07 08:15:44,565] Pre-condition - Step 02: Enter to Username textbox with value is 'automationfc'
[INFO ] [2022-10-07 08:15:44,941] Pre-condition - Step 03: Enter to Password textbox with value is 'automationfc'
[INFO ] [2022-10-07 08:15:45,147] Pre-condition - Step 04: Click to Login button
[INFO ] [2022-10-07 08:15:47,885] Create_Post - Step 01: Click to 'Posts' menu link
[INFO ] [2022-10-07 08:15:49,137] Create_Post - Step 02: Get 'Search Posts' page Url
[INFO ] [2022-10-07 08:15:49,144] Create_Post - Step 03: Click to 'Add new' button
[INFO ] [2022-10-07 08:15:52,807] Create_Post - Step 04: Enter to post title
[INFO ] [2022-10-07 08:15:54,514] Create_Post - Step 05: Enter to post body
[INFO ] [2022-10-07 08:15:57,146] Create_Post - Step 06: Click to 'Publish' button
[INFO ] [2022-10-07 08:15:57,769] Create_Post - Step 07: Verify 'Post published.' message is displayed
[INFO ] [2022-10-07 08:15:59,288] -------------------------PASSED--------------------------
[INFO ] [2022-10-07 08:15:59,431] Search_Post - Step 01: Open 'Search Post' page
[INFO ] [2022-10-07 08:16:00,691] Search_Post - Step 02: Input to Search textbox
[INFO ] [2022-10-07 08:16:00,959] Search_Post - Step 03: Click to 'Search Posts' button
